ID,Name,AnimalType,AgeuponOutcome,Breed,Color,Sex,Neutered,Year,Month,Day,Hour,Minute
10816,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,9,26,11,44
10817,Has Name,Dog,52,Hybrid,White,Male,Neutered,2014,7,16,13,50
10818,Has Name,Dog,27,Hybrid,Black,Male,Neutered,2014,9,5,17,22
10819,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2014,8,9,17,57
10820,Has Name,Dog,104,Hybrid,White,Male,Neutered,2015,3,19,11,10
10821,Has Name,Dog,9,Hybrid,Brown,Female,Neutered,2015,6,15,17,2
10822,Has Name,Cat,104,Hybrid,Flame,Male,Neutered,2015,1,6,12,19
10823,Has Name,Cat,9,Hybrid,Calico,Female,Intact,2015,11,18,12,30
10824,Has Name,Cat,364,Hybrid,Blue,Female,Neutered,2016,1,2,16,28
10825,Has Name,Dog,18,Hybrid,Sable,Female,Intact,2013,10,18,17,16
10826,Has Name,Dog,52,Hybrid,Brown,Female,Neutered,2014,10,19,17,54
10827,Has Name,Cat,4,Hybrid,Brown,Male,Intact,2013,11,9,0,7
10828,Has Name,Cat,9,Hybrid,Seal,Male,Intact,2014,6,18,16,48
10829,No Name,Cat,104,Hybrid,Brown,Female,Unknown,2015,6,27,9,0
10830,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2014,1,1,19,13
10831,Has Name,Dog,416,Hybrid,Brown,Male,Neutered,2015,9,25,15,19
10832,Has Name,Dog,40,Hybrid,Red,Male,Neutered,2015,11,4,19,1
10833,No Name,Dog,13,Hybrid,Black,Male,Neutered,2015,7,1,18,18
10834,No Name,Cat,9,Hybrid,Black,Male,Neutered,2014,4,6,18,6
10835,Has Name,Cat,9,Hybrid,Brown,Female,Neutered,2015,11,12,16,9
10836,Has Name,Cat,52,Hybrid,Flame,Male,Neutered,2013,12,9,7,19
10837,No Name,Dog,22,Hybrid,Tricolor,Female,Neutered,2015,10,5,16,33
10838,Has Name,Dog,52,Hybrid,Brown,Female,Neutered,2014,7,30,13,2
10839,No Name,Dog,52,Hybrid,Tricolor,Male,Neutered,2014,1,14,17,56
10840,Has Name,Cat,9,Hybrid,Tortie,Female,Neutered,2014,5,5,12,23
10841,Has Name,Dog,13,Hybrid,Chocolate,Male,Neutered,2014,10,18,18,44
10842,No Name,Dog,9,Hybrid,Black,Female,Intact,2014,4,18,12,2
10843,No Name,Dog,52,Hybrid,Tan,Male,Neutered,2013,10,24,18,25
10844,No Name,Cat,45,Hybrid,White,Male,Intact,2014,3,18,15,2
10845,Has Name,Cat,52,Hybrid,Tortie,Female,Neutered,2014,1,11,15,2
10846,Has Name,Dog,156,Hybrid,Brown,Female,Neutered,2015,1,5,17,36
10847,Has Name,Cat,9,Hybrid,Blue,Female,Neutered,2013,12,12,17,46
10848,Has Name,Cat,364,Hybrid,Brown,Female,Neutered,2013,10,18,17,17
10849,Has Name,Cat,4,Hybrid,Black,Male,Intact,2015,11,2,17,35
10850,Has Name,Dog,104,Hybrid,White,Male,Neutered,2015,9,10,13,39
10851,Has Name,Cat,5,Hybrid,Orange,Male,Intact,2015,11,2,14,2
10852,No Name,Cat,3,Hybrid,Calico,Female,Intact,2015,8,24,18,58
10853,Has Name,Dog,104,Hybrid,White,Male,Neutered,2014,11,3,12,0
10854,Has Name,Dog,13,Hybrid,Brown,Male,Neutered,2016,2,2,15,57
10855,Has Name,Cat,520,Hybrid,Blue,Female,Neutered,2013,10,1,16,49
10856,Has Name,Cat,13,Hybrid,Torbie,Female,Neutered,2014,8,30,17,41
10857,Has Name,Cat,9,Hybrid,Brown,Male,Intact,2015,11,2,17,42
10858,Has Name,Cat,13,Hybrid,Orange,Female,Neutered,2015,11,21,11,47
10859,Has Name,Dog,312,Hybrid,Black,Male,Neutered,2014,9,17,15,40
10860,No Name,Cat,4,Hybrid,Blue,Male,Intact,2014,9,29,17,51
10861,No Name,Cat,3,Hybrid,Cream,Male,Intact,2015,6,2,14,20
10862,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2015,4,26,16,2
10863,Has Name,Dog,364,Hybrid,Yellow,Female,Intact,2014,7,6,16,26
10864,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2014,6,15,17,14
10865,Has Name,Dog,104,Hybrid,Brown,Male,Neutered,2014,7,14,17,31
10866,No Name,Dog,9,Hybrid,Brown,Female,Neutered,2013,12,22,18,22
10867,Has Name,Dog,45,Hybrid,Black,Male,Neutered,2016,2,2,17,30
10868,No Name,Cat,3,Hybrid,Brown,Male,Intact,2014,7,26,14,8
10869,Has Name,Dog,18,Hybrid,Tricolor,Female,Neutered,2014,5,11,17,43
10870,Has Name,Dog,45,Hybrid,Yellow,Female,Neutered,2014,5,3,14,23
10871,Has Name,Dog,52,Hybrid,Red,Male,Neutered,2015,3,7,12,20
10872,Has Name,Dog,104,Hybrid,Black,Female,Intact,2013,10,25,11,29
10873,Has Name,Dog,52,Hybrid,Brown,Male,Intact,2015,7,25,15,3
10874,No Name,Dog,9,Hybrid,Brown,Male,Neutered,2015,11,3,18,33
10875,Has Name,Cat,4,Hybrid,Blue,Male,Neutered,2015,4,6,14,33
10876,Has Name,Dog,4,Hybrid,Black,Female,Neutered,2014,7,11,7,15
10877,Has Name,Cat,52,Hybrid,Torbie,Female,Neutered,2014,8,16,14,14
10878,No Name,Cat,2,Hybrid,Orange,Female,Intact,2014,10,1,15,12
10879,No Name,Cat,0,Hybrid,Gray,Female,Unknown,2013,10,16,11,51
10880,No Name,Dog,4,Hybrid,Buff,Female,Intact,2014,6,15,17,41
10881,Has Name,Dog,208,Hybrid,Tan,Male,Neutered,2015,12,12,14,31
10882,Has Name,Dog,18,Purebred,Red,Male,Intact,2014,11,16,12,59
10883,Has Name,Dog,624,Purebred,Tan,Female,Neutered,2016,1,4,11,16
10884,Has Name,Cat,9,Hybrid,Brown,Female,Neutered,2014,7,18,14,57
10885,Has Name,Cat,9,Hybrid,Brown,Male,Neutered,2015,10,28,14,33
10886,Has Name,Dog,208,Purebred,Yellow,Female,Neutered,2013,12,17,11,48
10887,Has Name,Dog,52,Hybrid,Black,Female,Intact,2014,6,1,13,6
10888,Has Name,Dog,49,Hybrid,Brown,Female,Neutered,2014,4,3,14,21
10889,Has Name,Cat,52,Hybrid,Brown,Male,Neutered,2016,2,9,16,31
10890,Has Name,Dog,52,Hybrid,White,Male,Neutered,2015,9,30,14,17
10891,No Name,Cat,52,Hybrid,Brown,Male,Intact,2014,12,5,9,0
10892,Has Name,Dog,624,Hybrid,Black,Male,Intact,2014,4,10,10,12
10893,Has Name,Dog,36,Hybrid,White,Male,Neutered,2014,8,22,15,55
10894,Has Name,Cat,27,Hybrid,Cream,Female,Neutered,2015,1,24,16,18
10895,Has Name,Dog,468,Purebred,White,Female,Neutered,2015,10,19,18,41
10896,Has Name,Dog,156,Hybrid,Tan,Male,Neutered,2014,7,27,15,18
10897,Has Name,Cat,104,Hybrid,Torbie,Female,Neutered,2014,8,12,13,42
10898,Has Name,Dog,104,Hybrid,Black,Male,Intact,2016,1,10,19,14
10899,Has Name,Dog,9,Hybrid,Tan,Female,Neutered,2015,7,6,19,8
10900,Has Name,Cat,624,Hybrid,Lynx,Male,Neutered,2014,2,20,18,55
10901,Has Name,Dog,52,Hybrid,Tan,Male,Neutered,2015,6,24,17,34
10902,Has Name,Cat,27,Hybrid,Blue,Male,Neutered,2013,11,13,18,28
10903,Has Name,Dog,9,Hybrid,Tan,Male,Neutered,2015,5,10,19,5
10904,No Name,Cat,1,Hybrid,Brown,Female,Unknown,2014,6,24,19,14
10905,Has Name,Dog,27,Hybrid,Black,Male,Neutered,2014,12,5,17,47
10906,No Name,Dog,520,Hybrid,Black,Female,Intact,2013,11,5,17,43
10907,Has Name,Dog,27,Hybrid,Black,Male,Neutered,2015,7,21,14,58
10908,Has Name,Cat,104,Hybrid,Seal,Male,Neutered,2015,7,17,14,20
10909,No Name,Dog,22,Hybrid,Brown,Female,Neutered,2015,7,22,18,40
10910,No Name,Dog,4,Hybrid,Blue,Male,Intact,2015,7,9,0,0
10911,Has Name,Dog,260,Hybrid,White,Male,Neutered,2014,7,8,14,48
10912,Has Name,Dog,36,Hybrid,Cream,Male,Neutered,2015,8,2,18,30
10913,Has Name,Dog,104,Hybrid,Gold,Male,Neutered,2014,6,10,16,19
10914,No Name,Cat,2,Hybrid,Black,Female,Unknown,2015,5,6,16,31
10915,No Name,Cat,52,Hybrid,Brown,Female,Intact,2015,2,7,9,0
10916,Has Name,Dog,104,Hybrid,Black,Male,Intact,2014,8,10,12,20
10917,Has Name,Dog,208,Hybrid,Red,Male,Neutered,2015,4,11,12,47
10918,Has Name,Dog,572,Purebred,Tricolor,Female,Neutered,2015,3,27,11,15
10919,Has Name,Dog,27,Hybrid,Black,Female,Neutered,2015,7,30,15,56
10920,Has Name,Dog,208,Hybrid,Tricolor,Male,Neutered,2015,3,10,16,28
10921,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2015,10,16,17,44
10922,No Name,Dog,4,Hybrid,Buff,Female,Intact,2015,8,14,18,9
10923,No Name,Dog,104,Hybrid,Brown,Male,Neutered,2015,4,6,17,46
10924,No Name,Cat,13,Hybrid,Brown,Male,Neutered,2015,7,16,11,9
10925,Has Name,Cat,104,Hybrid,Black,Female,Neutered,2014,7,6,16,46
10926,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2014,11,29,17,46
10927,Has Name,Dog,18,Hybrid,Tricolor,Male,Neutered,2013,10,13,18,5
10928,Has Name,Cat,9,Hybrid,Brown,Male,Neutered,2015,7,18,18,50
10929,Has Name,Cat,9,Hybrid,Orange,Male,Neutered,2014,11,28,15,57
10930,Has Name,Dog,364,Hybrid,Black,Female,Neutered,2014,9,13,19,3
10931,No Name,Dog,3,Hybrid,Tan,Male,Intact,2014,7,27,12,7
10932,Has Name,Dog,260,Purebred,Yellow,Male,Intact,2014,1,6,11,15
10933,Has Name,Cat,9,Hybrid,Seal,Male,Neutered,2015,7,13,18,29
10934,Has Name,Cat,45,Hybrid,Torbie,Female,Neutered,2014,5,7,14,52
10935,Has Name,Dog,52,Hybrid,Tan,Male,Neutered,2014,4,20,19,9
10936,Has Name,Dog,104,Hybrid,White,Male,Neutered,2015,11,22,18,16
10937,Has Name,Cat,31,Hybrid,Brown,Female,Neutered,2014,5,26,14,46
10938,Has Name,Dog,260,Hybrid,Brown,Male,Neutered,2015,6,5,16,18
10939,Has Name,Dog,780,Purebred,Black,Female,Neutered,2014,8,14,13,31
10940,Has Name,Dog,364,Hybrid,Sable,Female,Neutered,2015,1,16,18,43
10941,No Name,Cat,2,Hybrid,Black,Female,Unknown,2015,6,24,17,47
10942,Has Name,Dog,780,Hybrid,Brown,Male,Intact,2015,5,31,11,51
10943,Has Name,Dog,104,Hybrid,Sable,Female,Neutered,2015,9,29,12,0
10944,Has Name,Dog,104,Hybrid,Tricolor,Female,Intact,2014,5,1,12,34
10945,Has Name,Dog,260,Purebred,Blue,Female,Neutered,2015,5,1,12,44
10946,Has Name,Cat,208,Hybrid,Tortie,Female,Neutered,2014,12,19,15,33
10947,Has Name,Cat,208,Hybrid,Blue,Male,Neutered,2014,10,28,15,35
10948,Has Name,Dog,312,Hybrid,Brown,Male,Neutered,2015,2,24,17,0
10949,Has Name,Dog,104,Hybrid,Tan,Male,Intact,2014,1,15,18,4
10950,Has Name,Dog,156,Hybrid,Brown,Male,Intact,2013,11,22,15,36
10951,Has Name,Dog,416,Purebred,Yellow,Male,Neutered,2014,12,15,8,36
10952,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2014,10,19,12,4
10953,Has Name,Dog,208,Purebred,Brown,Female,Neutered,2015,11,30,17,33
10954,No Name,Dog,104,Hybrid,Black,Female,Intact,2014,10,22,16,18
10955,Has Name,Dog,572,Hybrid,Blue,Female,Neutered,2015,9,26,11,28
10956,Has Name,Dog,52,Hybrid,Tan,Female,Neutered,2013,12,31,15,35
10957,Has Name,Dog,104,Hybrid,Tricolor,Female,Neutered,2015,10,5,18,11
10958,Has Name,Cat,260,Hybrid,Tortie,Female,Neutered,2014,9,16,11,30
10959,Has Name,Cat,4,Hybrid,Brown,Male,Intact,2015,8,29,14,16
10960,Has Name,Dog,52,Hybrid,Tan,Female,Neutered,2016,2,7,13,49
10961,Has Name,Cat,9,Hybrid,Blue,Female,Neutered,2013,10,11,11,55
10962,No Name,Cat,52,Hybrid,Brown,Female,Intact,2015,10,30,9,0
10963,No Name,Dog,18,Hybrid,Brown,Female,Intact,2014,7,4,18,42
10964,No Name,Cat,13,Hybrid,Brown,Male,Neutered,2014,4,27,19,0
10965,Has Name,Dog,156,Hybrid,White,Male,Neutered,2015,7,2,16,34
10966,No Name,Cat,2,Hybrid,Black,Female,Unknown,2015,4,21,14,37
10967,Has Name,Cat,364,Hybrid,Blue,Male,Neutered,2015,9,1,17,51
10968,Has Name,Cat,18,Hybrid,Brown,Male,Neutered,2013,11,9,12,11
10969,Has Name,Dog,416,Hybrid,Black,Male,Neutered,2014,2,14,18,43
10970,Has Name,Dog,52,Hybrid,White,Female,Intact,2015,2,15,16,32
10971,No Name,Cat,18,Hybrid,Black,Female,Intact,2014,3,20,16,31
10972,Has Name,Cat,9,Hybrid,Blue,Female,Neutered,2015,9,6,15,41
10973,Has Name,Dog,45,Hybrid,Red,Female,Neutered,2013,11,19,13,53
10974,Has Name,Cat,260,Hybrid,Blue,Male,Neutered,2014,11,30,16,57
10975,Has Name,Dog,156,Hybrid,Brown,Male,Neutered,2014,4,16,12,51
10976,Has Name,Dog,156,Hybrid,Tan,Female,Intact,2013,11,4,17,31
10977,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2014,2,8,16,4
10978,No Name,Dog,0,Hybrid,Red,Female,Intact,2014,12,4,7,3
10979,Has Name,Dog,9,Hybrid,Brown,Male,Neutered,2014,2,17,17,37
10980,No Name,Dog,208,Hybrid,White,Female,Unknown,2015,6,21,17,49
10981,Has Name,Dog,260,Hybrid,Black,Male,Neutered,2015,10,12,13,18
10982,Has Name,Dog,9,Hybrid,Black,Male,Neutered,2014,6,6,18,0
10983,No Name,Dog,9,Hybrid,Sable,Male,Neutered,2015,12,21,13,29
10984,Has Name,Dog,104,Hybrid,Brown,Male,Neutered,2013,10,12,14,46
10985,Has Name,Dog,416,Hybrid,Blue,Male,Neutered,2014,1,27,13,51
10986,Has Name,Dog,364,Hybrid,White,Female,Neutered,2015,2,12,8,38
10987,No Name,Cat,52,Hybrid,Brown,Female,Intact,2014,7,13,9,0
10988,Has Name,Dog,572,Hybrid,Black,Male,Neutered,2015,3,16,18,4
10989,Has Name,Cat,18,Hybrid,Blue,Female,Neutered,2014,1,27,17,55
10990,Has Name,Cat,49,Hybrid,Brown,Female,Neutered,2015,6,20,18,23
10991,Has Name,Cat,312,Hybrid,Lilac,Female,Neutered,2014,4,6,13,30
10992,Has Name,Dog,52,Hybrid,White,Male,Neutered,2015,11,25,16,49
10993,Has Name,Dog,156,Hybrid,Tan,Female,Neutered,2016,2,6,14,26
10994,No Name,Cat,36,Hybrid,White,Female,Unknown,2015,1,9,9,0
10995,Has Name,Dog,52,Hybrid,Black,Female,Intact,2014,10,19,12,21
10996,Has Name,Dog,104,Hybrid,Tan,Female,Neutered,2014,6,21,17,16
10997,Has Name,Cat,4,Hybrid,Blue,Male,Intact,2014,6,9,12,53
10998,Has Name,Cat,31,Hybrid,Brown,Female,Neutered,2014,4,17,15,4
10999,Has Name,Cat,9,Hybrid,Brown,Female,Intact,2014,8,9,16,15
11000,No Name,Dog,2,Hybrid,Black,Female,Intact,2016,2,15,0,0
11001,Has Name,Cat,18,Hybrid,Blue,Female,Neutered,2015,12,4,11,42
11002,Has Name,Dog,104,Hybrid,White,Female,Neutered,2015,1,27,12,17
11003,Has Name,Cat,104,Hybrid,Black,Male,Neutered,2013,12,13,11,43
11004,Has Name,Dog,104,Hybrid,Buff,Male,Neutered,2014,5,31,12,13
11005,Has Name,Dog,208,Hybrid,Brown,Female,Neutered,2015,6,20,16,54
11006,Has Name,Cat,9,Hybrid,Orange,Male,Neutered,2015,9,10,16,12
11007,No Name,Cat,3,Hybrid,Blue,Female,Intact,2014,10,28,18,2
11008,No Name,Cat,3,Hybrid,Black,Female,Unknown,2015,5,17,16,2
11009,Has Name,Dog,45,Hybrid,Black,Male,Neutered,2014,4,3,12,33
11010,Has Name,Cat,9,Hybrid,Black,Female,Neutered,2015,11,8,18,5
11011,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2015,4,23,14,40
11012,Has Name,Cat,156,Hybrid,Flame,Male,Neutered,2014,5,20,17,23
11013,Has Name,Cat,104,Hybrid,Brown,Female,Neutered,2013,10,14,19,10
11014,Has Name,Dog,9,Hybrid,Black,Male,Neutered,2015,2,12,17,18
11015,Has Name,Cat,18,Hybrid,White,Female,Neutered,2016,2,7,18,48
11016,No Name,Dog,9,Hybrid,Black,Female,Neutered,2013,11,14,16,47
11017,No Name,Dog,208,Hybrid,Black,Female,Neutered,2013,12,16,14,12
11018,No Name,Dog,27,Hybrid,Tricolor,Female,Neutered,2015,6,15,15,18
11019,Has Name,Cat,208,Hybrid,Blue,Male,Neutered,2015,10,3,17,26
11020,No Name,Cat,3,Hybrid,Calico,Female,Intact,2014,10,12,17,6
11021,Has Name,Dog,468,Hybrid,Tan,Male,Neutered,2015,3,10,16,47
11022,No Name,Cat,208,Hybrid,Black,Female,Intact,2014,4,13,13,1
11023,Has Name,Dog,4,Hybrid,Black,Female,Neutered,2016,2,13,17,25
11024,Has Name,Cat,416,Hybrid,Orange,Male,Neutered,2015,5,8,19,14
11025,No Name,Dog,4,Hybrid,Brown,Male,Neutered,2015,2,7,18,58
11026,No Name,Cat,52,Hybrid,Black,Female,Intact,2015,3,14,9,0
11027,Has Name,Dog,104,Hybrid,Tan,Male,Neutered,2014,7,8,13,30
11028,Has Name,Cat,9,Hybrid,Brown,Male,Neutered,2015,11,25,13,26
11029,Has Name,Cat,0,Hybrid,Brown,Male,Intact,2016,1,28,10,7
11030,Has Name,Dog,52,Hybrid,Black,Female,Intact,2014,6,22,17,50
11031,Has Name,Cat,364,Hybrid,Brown,Female,Neutered,2014,10,15,13,1
11032,Has Name,Cat,31,Hybrid,Brown,Male,Neutered,2013,11,27,16,9
11033,Has Name,Dog,9,Hybrid,Black,Female,Intact,2015,4,26,15,17
11034,No Name,Cat,52,Hybrid,Calico,Female,Intact,2015,6,14,9,0
11035,No Name,Cat,104,Hybrid,Tortie,Female,Intact,2014,7,14,9,0
11036,Has Name,Dog,156,Hybrid,White,Male,Neutered,2014,9,29,11,10
11037,No Name,Cat,36,Hybrid,Brown,Male,Neutered,2015,3,11,18,13
11038,Has Name,Cat,104,Hybrid,Brown,Female,Intact,2015,8,7,12,36
11039,Has Name,Dog,156,Hybrid,Red,Male,Neutered,2014,5,5,13,15
11040,Has Name,Dog,36,Hybrid,Brown,Female,Neutered,2014,8,10,14,16
11041,No Name,Cat,18,Hybrid,Black,Male,Neutered,2015,9,19,14,28
11042,No Name,Cat,3,Hybrid,Black,Male,Intact,2014,11,8,15,37
11043,Has Name,Cat,9,Hybrid,Torbie,Female,Neutered,2014,6,4,12,40
11044,Has Name,Dog,104,Hybrid,Blue,Male,Intact,2015,4,2,18,32
11045,No Name,Dog,9,Hybrid,White,Male,Neutered,2014,9,7,18,34
11046,No Name,Cat,104,Hybrid,Orange,Male,Neutered,2015,1,9,9,0
11047,No Name,Cat,13,Hybrid,Blue,Male,Intact,2014,6,30,10,49
11048,Has Name,Dog,52,Hybrid,White,Male,Neutered,2015,12,2,16,30
11049,Has Name,Dog,52,Hybrid,Blue,Female,Neutered,2014,8,29,13,55
11050,Has Name,Dog,676,Hybrid,Tan,Female,Neutered,2014,8,10,18,57
11051,Has Name,Dog,52,Hybrid,Tan,Male,Intact,2015,8,15,13,48
11052,Has Name,Cat,416,Hybrid,Black,Male,Neutered,2015,1,25,15,40
11053,Has Name,Dog,31,Hybrid,Brown,Male,Neutered,2015,12,30,16,36
11054,Has Name,Dog,468,Purebred,Yellow,Female,Neutered,2014,11,28,13,24
11055,Has Name,Dog,104,Hybrid,Black,Male,Neutered,2014,8,22,18,44
11056,Has Name,Cat,27,Hybrid,Tortie,Female,Neutered,2013,10,1,11,53
11057,Has Name,Dog,104,Hybrid,Black,Male,Intact,2013,10,22,18,50
11058,No Name,Cat,104,Hybrid,Brown,Female,Intact,2014,7,18,11,13
11059,No Name,Dog,4,Hybrid,Brown,Male,Intact,2014,4,3,13,22
11060,Has Name,Cat,624,Hybrid,Black,Male,Neutered,2015,10,13,13,14
11061,Has Name,Dog,104,Hybrid,Brown,Male,Neutered,2013,11,21,14,3
11062,No Name,Cat,52,Hybrid,Torbie,Female,Intact,2014,6,5,19,15
11063,Has Name,Cat,104,Hybrid,Black,Male,Neutered,2015,2,26,16,45
11064,Has Name,Dog,31,Hybrid,Brown,Male,Neutered,2014,12,15,18,42
11065,No Name,Cat,104,Hybrid,Brown,Female,Intact,2015,1,6,9,0
11066,No Name,Cat,4,Hybrid,Black,Male,Intact,2015,11,13,11,53
11067,Has Name,Dog,208,Hybrid,Brown,Male,Neutered,2014,11,10,18,32
11068,No Name,Cat,3,Hybrid,Black,Male,Intact,2015,5,2,18,16
11069,Has Name,Dog,156,Hybrid,White,Female,Neutered,2015,2,8,14,8
11070,Has Name,Dog,312,Hybrid,White,Male,Neutered,2014,1,19,17,26
11071,Has Name,Dog,52,Hybrid,Yellow,Male,Neutered,2015,2,21,17,21
11072,Has Name,Cat,9,Hybrid,White,Male,Neutered,2015,6,13,0,0
11073,Has Name,Dog,104,Hybrid,Blue,Female,Neutered,2015,4,21,16,32
11074,No Name,Cat,27,Hybrid,Cream,Male,Intact,2013,11,8,14,47
11075,Has Name,Dog,31,Hybrid,Black,Female,Neutered,2014,2,14,14,15
11076,Has Name,Cat,13,Hybrid,Brown,Male,Neutered,2013,12,24,12,49
11077,No Name,Cat,3,Hybrid,Black,Female,Intact,2014,7,27,12,59
11078,Has Name,Cat,52,Hybrid,Black,Male,Neutered,2015,10,5,12,58
11079,Has Name,Cat,9,Hybrid,Cream,Male,Neutered,2014,8,30,18,42
11080,No Name,Cat,104,Hybrid,White,Female,Intact,2015,3,5,9,0
11081,No Name,Cat,3,Hybrid,Black,Female,Intact,2014,9,21,15,29
11082,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2015,12,26,18,5
11083,Has Name,Dog,208,Purebred,Black,Male,Intact,2015,1,1,14,25
11084,Has Name,Dog,52,Hybrid,Brown,Female,Neutered,2015,6,3,17,3
11085,Has Name,Dog,36,Hybrid,White,Male,Neutered,2013,12,8,18,5
11086,Has Name,Cat,312,Hybrid,Black,Female,Neutered,2015,12,28,16,45
11087,Has Name,Dog,624,Hybrid,Tricolor,Female,Neutered,2014,6,3,11,33
11088,Has Name,Dog,52,Hybrid,White,Male,Intact,2014,7,11,18,48
11089,Has Name,Dog,18,Hybrid,Black,Female,Neutered,2015,2,23,17,59
11090,Has Name,Dog,104,Hybrid,White,Female,Neutered,2013,11,11,16,5
11091,Has Name,Cat,13,Hybrid,Tortie,Female,Intact,2015,7,22,14,29
11092,Has Name,Cat,9,Hybrid,White,Male,Neutered,2015,6,20,16,25
11093,Has Name,Cat,9,Hybrid,Blue,Female,Neutered,2015,6,4,11,36
11094,Has Name,Dog,156,Hybrid,Red,Female,Neutered,2015,5,27,12,20
11095,No Name,Dog,156,Hybrid,Silver,Female,Intact,2013,12,19,13,54
11096,No Name,Cat,18,Hybrid,Orange,Male,Intact,2015,10,9,9,0
11097,No Name,Cat,0,Hybrid,Black,Female,Unknown,2014,4,29,12,35
11098,No Name,Cat,4,Hybrid,Blue,Male,Intact,2014,12,2,15,30
11099,No Name,Dog,4,Hybrid,Brown,Female,Intact,2015,9,14,13,36
11100,Has Name,Dog,208,Hybrid,White,Male,Neutered,2015,4,8,19,8
11101,Has Name,Dog,9,Hybrid,Tan,Male,Neutered,2014,7,1,17,5
11102,Has Name,Cat,260,Hybrid,Black,Female,Neutered,2013,12,6,18,15
11103,No Name,Cat,3,Hybrid,White,Female,Intact,2014,5,17,14,0
11104,No Name,Cat,260,Hybrid,White,Male,Intact,2014,3,18,11,2
11105,Has Name,Dog,9,Hybrid,White,Male,Intact,2015,7,15,17,59
11106,Has Name,Dog,45,Hybrid,Black,Female,Neutered,2015,2,22,18,43
11107,No Name,Cat,9,Hybrid,Blue,Male,Neutered,2015,7,19,16,45
11108,Has Name,Dog,208,Hybrid,Brown,Male,Neutered,2016,1,11,13,28
11109,Has Name,Dog,572,Hybrid,Brown,Male,Neutered,2015,11,16,16,53
11110,Has Name,Dog,104,Hybrid,Yellow,Female,Intact,2015,5,27,0,0
11111,Has Name,Dog,208,Hybrid,Tan,Male,Neutered,2015,7,10,18,31
11112,No Name,Cat,52,Hybrid,Brown,Male,Intact,2015,6,1,14,26
11113,No Name,Cat,4,Hybrid,Black,Male,Neutered,2014,12,9,15,20
11114,Has Name,Cat,156,Hybrid,White,Female,Neutered,2014,10,9,16,33
11115,Has Name,Dog,52,Hybrid,Buff,Male,Neutered,2014,2,25,17,55
11116,Has Name,Dog,156,Hybrid,Chocolate,Female,Neutered,2014,8,10,15,49
11117,Has Name,Dog,52,Hybrid,White,Female,Neutered,2015,12,4,18,33
11118,Has Name,Dog,208,Hybrid,Brown,Female,Intact,2014,12,8,15,55
11119,Has Name,Cat,9,Hybrid,Orange,Male,Neutered,2014,4,20,18,18
11120,Has Name,Cat,9,Hybrid,Orange,Male,Neutered,2015,12,12,18,4
11121,Has Name,Cat,27,Hybrid,White,Male,Neutered,2013,10,29,12,15
11122,Has Name,Dog,104,Hybrid,Blue,Male,Neutered,2014,9,6,16,57
11123,Has Name,Dog,13,Hybrid,Tricolor,Male,Neutered,2014,5,6,14,41
11124,Has Name,Dog,52,Hybrid,White,Male,Neutered,2014,10,19,18,14
11125,Has Name,Cat,22,Hybrid,Black,Male,Neutered,2014,10,16,18,4
11126,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,3,1,13,0
11127,No Name,Dog,52,Hybrid,White,Male,Intact,2014,6,21,16,51
11128,No Name,Cat,3,Hybrid,Orange,Female,Unknown,2015,8,27,17,16
11129,Has Name,Cat,27,Hybrid,White,Female,Neutered,2014,9,16,18,3
11130,Has Name,Cat,13,Hybrid,Calico,Female,Neutered,2014,7,26,14,47
11131,Has Name,Dog,728,Purebred,Yellow,Male,Neutered,2013,10,21,18,43
11132,No Name,Cat,9,Hybrid,Brown,Male,Neutered,2015,11,8,14,57
11133,No Name,Dog,40,Hybrid,Buff,Female,Neutered,2015,10,6,17,58
11134,No Name,Dog,104,Hybrid,White,Female,Neutered,2014,6,10,14,31
11135,Has Name,Dog,9,Hybrid,Black,Female,Neutered,2015,8,25,15,15
11136,No Name,Dog,4,Hybrid,Brown,Female,Intact,2014,5,31,11,31
11137,No Name,Cat,52,Hybrid,Black,Female,Intact,2014,1,27,16,25
11138,No Name,Cat,156,Hybrid,Brown,Male,Intact,2015,9,26,9,0
11139,No Name,Dog,27,Hybrid,Black,Female,Intact,2013,11,25,18,38
11140,Has Name,Dog,52,Hybrid,Red,Female,Neutered,2014,12,7,11,44
11141,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2014,7,6,15,58
11142,Has Name,Dog,104,Hybrid,Fawn,Male,Intact,2013,11,3,16,41
11143,Has Name,Cat,27,Hybrid,Calico,Female,Neutered,2014,6,19,14,53
11144,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2015,12,11,18,30
11145,Has Name,Cat,468,Hybrid,Brown,Male,Neutered,2014,11,13,13,51
11146,No Name,Cat,22,Hybrid,White,Male,Intact,2015,8,11,9,0
