AnimalID,Name,OutcomeType,AnimalType,AgeuponOutcome,Breed,Color,Sex,Neutered,Year,Month,Day,Hour,Minute
A688220,No Name,Adoption,Dog,9,Hybrid,Black,Male,Neutered,2014,9,19,17,37
A705145,Has Name,Transfer,Dog,364,Hybrid,Black,Female,Neutered,2015,8,25,15,16
A694430,Has Name,Adoption,Dog,52,Hybrid,Brown,Female,Neutered,2015,1,26,16,19
A713800,Has Name,Adoption,Cat,9,Hybrid,Orange,Male,Neutered,2015,11,12,10,4
A704720,Has Name,Return_to_owner,Dog,104,Hybrid,Tricolor,Female,Neutered,2015,6,8,16,17
A705925,Has Name,Adoption,Dog,364,Hybrid,Brown,Male,Neutered,2015,7,27,15,47
A668274,Has Name,Adoption,Cat,9,Hybrid,Brown,Female,Neutered,2013,12,16,14,48
A705061,Has Name,Adoption,Dog,260,Hybrid,White,Male,Neutered,2015,6,21,15,55
A673757,No Name,Adoption,Cat,9,Hybrid,Orange,Female,Neutered,2014,3,3,18,13
A701258,Has Name,Adoption,Dog,52,Hybrid,Brown,Male,Neutered,2015,5,2,21,28
A710441,Has Name,Adoption,Cat,18,Hybrid,Black,Female,Neutered,2015,8,30,14,18
A681418,Has Name,Adoption,Dog,9,Hybrid,Sable,Female,Neutered,2014,6,21,14,5
A665817,No Name,Transfer,Dog,9,Hybrid,White,Male,Neutered,2013,10,27,16,30
A701439,Has Name,Adoption,Dog,49,Hybrid,Tricolor,Male,Neutered,2015,4,30,14,31
A709351,No Name,Transfer,Cat,104,Hybrid,Black,Female,Neutered,2015,8,8,9,0
A677543,Has Name,Transfer,Dog,18,Hybrid,White,Male,Intact,2014,5,2,15,18
A689299,No Name,Adoption,Dog,312,Purebred,Brown,Male,Neutered,2014,10,5,17,1
A691071,Has Name,Adoption,Dog,52,Hybrid,Black,Female,Neutered,2015,1,30,12,50
A712043,Has Name,Return_to_owner,Dog,52,Hybrid,Brown,Male,Intact,2015,9,16,14,38
A698008,Has Name,Adoption,Dog,104,Hybrid,Red,Male,Neutered,2015,3,8,18,17
A675068,Has Name,Adoption,Dog,104,Hybrid,Tricolor,Male,Neutered,2014,10,18,19,6
A615165,Has Name,Euthanasia,Dog,104,Hybrid,Black,Male,Neutered,2013,11,21,15,0
A688877,No Name,Transfer,Cat,27,Hybrid,Tortie,Female,Intact,2014,9,27,9,0
A710472,Has Name,Return_to_owner,Cat,104,Hybrid,White,Male,Neutered,2015,8,25,10,35
A719888,Has Name,Return_to_owner,Dog,52,Hybrid,Black,Male,Neutered,2016,1,29,18,20
A605337,Has Name,Adoption,Dog,156,Hybrid,Brown,Female,Neutered,2014,8,18,15,25
A682489,No Name,Euthanasia,Cat,520,Hybrid,Blue,Male,Neutered,2014,6,28,13,46
A696764,Has Name,Adoption,Dog,364,Hybrid,Black,Female,Neutered,2015,3,3,15,23
A711458,Has Name,Adoption,Dog,468,Hybrid,Brown,Female,Neutered,2015,9,19,17,34
A703184,No Name,Adoption,Cat,9,Hybrid,Brown,Male,Neutered,2015,7,9,17,44
A700651,Has Name,Return_to_owner,Dog,104,Purebred,Black,Female,Neutered,2015,4,22,18,30
A680578,Has Name,Adoption,Dog,52,Hybrid,Blue,Female,Neutered,2014,7,24,8,15
A682042,No Name,Adoption,Cat,13,Hybrid,Calico,Female,Neutered,2014,6,29,12,7
A673761,Has Name,Euthanasia,Dog,208,Hybrid,Blue,Female,Intact,2014,3,11,14,4
A677452,Has Name,Transfer,Dog,104,Hybrid,Brown,Female,Intact,2014,9,8,15,56
A688690,No Name,Transfer,Dog,364,Hybrid,Black,Female,Neutered,2014,9,26,18,43
A676392,No Name,Transfer,Cat,27,Hybrid,Black,Female,Unknown,2014,4,10,14,34
A594265,Has Name,Return_to_owner,Dog,208,Hybrid,Fawn,Female,Neutered,2015,6,19,17,30
A664743,Has Name,Adoption,Dog,49,Hybrid,Black,Female,Neutered,2013,12,4,11,57
A692513,No Name,Transfer,Dog,156,Hybrid,Brown,Male,Intact,2014,11,25,14,50
A714591,No Name,Transfer,Cat,104,Hybrid,Black,Male,Intact,2015,10,26,9,0
A703095,Has Name,Adoption,Cat,18,Hybrid,Calico,Female,Neutered,2015,7,18,18,28
A671226,Has Name,Transfer,Dog,104,Hybrid,Black,Female,Neutered,2014,1,27,16,7
A669812,Has Name,Adoption,Dog,208,Hybrid,Black,Female,Neutered,2014,2,9,13,24
A695222,Has Name,Adoption,Dog,104,Hybrid,Black,Male,Neutered,2015,1,15,18,19
A695628,Has Name,Adoption,Cat,104,Hybrid,Blue,Female,Neutered,2015,1,27,17,9
A640771,Has Name,Return_to_owner,Dog,208,Hybrid,White,Female,Neutered,2015,8,30,15,5
A708667,Has Name,Adoption,Dog,312,Hybrid,Black,Male,Neutered,2015,8,3,0,0
A670244,Has Name,Return_to_owner,Dog,364,Hybrid,White,Female,Neutered,2014,1,5,18,33
A666766,Has Name,Adoption,Cat,9,Hybrid,Lynx,Female,Neutered,2013,11,24,18,16
A713486,Has Name,Adoption,Cat,45,Hybrid,White,Female,Neutered,2015,10,23,18,45
A688066,Has Name,Adoption,Dog,40,Hybrid,Blue,Female,Neutered,2014,9,29,15,29
A667145,Has Name,Adoption,Cat,52,Hybrid,Calico,Female,Neutered,2013,12,27,13,54
A651686,Has Name,Adoption,Cat,208,Hybrid,Brown,Male,Neutered,2015,2,28,12,1
A499387,Has Name,Adoption,Cat,416,Hybrid,Brown,Female,Neutered,2015,4,20,18,45
A711968,Has Name,Adoption,Dog,52,Hybrid,Brown,Male,Neutered,2015,10,10,18,24
A708981,No Name,Adoption,Cat,9,Hybrid,Blue,Male,Neutered,2015,8,24,18,13
A685673,Has Name,Return_to_owner,Dog,364,Hybrid,Tan,Female,Neutered,2014,8,17,15,54
A707820,No Name,Transfer,Cat,4,Hybrid,Tortie,Female,Intact,2015,7,18,15,45
A709223,Has Name,Adoption,Cat,9,Hybrid,Brown,Male,Intact,2015,8,25,17,30
A703767,Has Name,Transfer,Cat,156,Hybrid,Torbie,Female,Neutered,2015,9,18,15,26
A712466,No Name,Transfer,Cat,0,Hybrid,Tortie,Female,Intact,2015,9,23,17,20
A707143,No Name,Transfer,Dog,4,Hybrid,Tan,Female,Intact,2015,7,19,14,29
A689460,Has Name,Return_to_owner,Dog,364,Hybrid,Tricolor,Male,Neutered,2014,10,8,18,23
A712394,Has Name,Transfer,Dog,22,Hybrid,White,Female,Neutered,2015,10,7,11,44
A683126,No Name,Transfer,Cat,4,Hybrid,Orange,Female,Intact,2014,7,8,11,56
A653879,Has Name,Adoption,Cat,52,Hybrid,Black,Male,Neutered,2015,1,21,14,33
A703251,Has Name,Return_to_owner,Dog,520,Hybrid,Tan,Male,Neutered,2015,5,23,14,13
A693338,No Name,Euthanasia,Dog,13,Hybrid,Tan,Male,Intact,2014,12,6,14,17
A591775,Has Name,Adoption,Dog,260,Hybrid,White,Male,Neutered,2014,12,27,18,31
A666904,Has Name,Return_to_owner,Dog,104,Hybrid,Tan,Female,Neutered,2013,11,20,17,11
A676313,Has Name,Return_to_owner,Dog,364,Hybrid,White,Male,Neutered,2014,4,8,10,35
A715517,Has Name,Adoption,Dog,52,Hybrid,Chocolate,Female,Neutered,2016,1,31,16,17
A688713,No Name,Died,Cat,9,Purebred,Seal,Male,Intact,2014,9,29,17,3
A678899,Has Name,Return_to_owner,Dog,52,Hybrid,Black,Female,Intact,2014,5,14,14,58
A695441,Has Name,Transfer,Dog,104,Hybrid,Brown,Male,Intact,2015,1,22,17,18
A672011,Has Name,Transfer,Dog,364,Hybrid,Tricolor,Female,Neutered,2014,3,2,12,34
A666291,No Name,Euthanasia,Dog,364,Hybrid,Brown,Female,Intact,2013,10,29,18,56
A681936,No Name,Adoption,Cat,9,Hybrid,Orange,Male,Neutered,2014,7,1,13,31
A690323,Has Name,Adoption,Dog,45,Hybrid,Chocolate,Male,Neutered,2014,11,2,18,13
A279920,Has Name,Euthanasia,Dog,624,Hybrid,Cream,Male,Neutered,2014,9,5,14,31
A620031,Has Name,Return_to_owner,Dog,104,Hybrid,Blue,Female,Neutered,2014,8,19,11,48
A713414,Has Name,Adoption,Dog,52,Hybrid,Buff,Female,Neutered,2015,10,11,18,20
A682289,Has Name,Return_to_owner,Dog,260,Hybrid,Black,Male,Neutered,2014,6,29,18,55
A664307,Has Name,Transfer,Dog,9,Hybrid,Cream,Female,Intact,2013,10,5,12,35
A699856,Has Name,Return_to_owner,Dog,156,Hybrid,Black,Female,Neutered,2015,4,20,12,39
A695726,No Name,Euthanasia,Cat,260,Hybrid,Blue,Male,Neutered,2015,1,21,12,31
A680900,Has Name,Adoption,Dog,9,Hybrid,Black,Male,Neutered,2014,6,13,17,15
A694088,Has Name,Transfer,Dog,104,Hybrid,Tan,Male,Neutered,2015,1,30,16,34
A711079,Has Name,Euthanasia,Dog,312,Hybrid,Tan,Female,Intact,2015,9,28,13,48
A665020,No Name,Transfer,Cat,104,Hybrid,Tortie,Female,Intact,2013,10,13,15,24
A504009,Has Name,Transfer,Dog,364,Hybrid,Black,Male,Neutered,2014,12,4,17,28
A689932,Has Name,Return_to_owner,Cat,9,Hybrid,Brown,Male,Neutered,2014,10,15,19,6
A684406,Has Name,Adoption,Dog,208,Purebred,White,Male,Neutered,2014,11,15,14,12
A671852,Has Name,Adoption,Dog,260,Hybrid,Fawn,Female,Neutered,2014,8,2,15,33
A695989,Has Name,Return_to_owner,Dog,52,Hybrid,Brown,Male,Intact,2015,1,29,12,58
A710693,No Name,Transfer,Cat,18,Hybrid,Blue,Male,Intact,2015,8,27,9,0
A685916,Has Name,Adoption,Dog,52,Hybrid,White,Female,Neutered,2015,8,25,13,28
A697824,No Name,Adoption,Dog,52,Hybrid,Black,Female,Neutered,2015,3,7,15,59
A712104,No Name,Transfer,Cat,1,Hybrid,Buff,Female,Intact,2015,9,17,12,21
A689904,Has Name,Transfer,Cat,13,Hybrid,Black,Male,Neutered,2014,12,2,14,51
A697099,No Name,Transfer,Dog,4,Hybrid,Brown,Female,Intact,2015,2,18,12,6
A697844,Has Name,Adoption,Dog,52,Hybrid,Black,Female,Neutered,2015,3,6,11,31
A712281,No Name,Adoption,Dog,45,Hybrid,Black,Male,Neutered,2015,9,24,16,53
A696527,No Name,Euthanasia,Cat,9,Hybrid,Orange,Male,Intact,2015,2,7,11,40
A714485,Has Name,Return_to_owner,Dog,884,Hybrid,Red,Female,Neutered,2015,10,24,13,32
A698118,No Name,Transfer,Dog,0,Hybrid,White,Female,Unknown,2015,3,6,9,49
A706495,No Name,Died,Cat,0,Hybrid,Brown,Female,Unknown,2015,7,3,9,29
A681998,Has Name,Return_to_owner,Dog,208,Hybrid,Brown,Female,Intact,2014,6,30,17,49
A701737,No Name,Transfer,Cat,3,Hybrid,Black,Female,Unknown,2015,5,4,13,46
A665725,Has Name,Adoption,Dog,104,Hybrid,Black,Male,Neutered,2013,11,3,17,53
A700770,Has Name,Adoption,Dog,104,Hybrid,White,Female,Neutered,2015,5,6,11,37
A665484,No Name,Euthanasia,Cat,40,Hybrid,Brown,Male,Intact,2013,10,18,14,53
A698924,Has Name,Adoption,Cat,52,Hybrid,Brown,Female,Neutered,2015,4,6,14,5
A687697,Has Name,Adoption,Dog,52,Hybrid,Black,Male,Neutered,2014,11,2,12,30
A680822,Has Name,Adoption,Cat,9,Hybrid,Orange,Male,Neutered,2014,6,30,15,7
A706252,Has Name,Adoption,Dog,27,Hybrid,Brown,Male,Neutered,2015,7,5,18,24
A711174,No Name,Transfer,Cat,52,Hybrid,Black,Male,Intact,2015,9,3,19,10
A653895,Has Name,Transfer,Dog,52,Hybrid,Cream,Male,Neutered,2014,10,26,13,0
A697208,No Name,Transfer,Cat,4,Hybrid,Brown,Female,Intact,2015,2,20,15,56
A689276,Has Name,Transfer,Cat,4,Hybrid,Black,Male,Intact,2014,10,12,15,16
A669012,No Name,Transfer,Dog,4,Hybrid,Black,Female,Intact,2013,12,12,18,19
A667277,Has Name,Return_to_owner,Cat,104,Hybrid,Black,Male,Neutered,2014,10,26,11,40
A663657,No Name,Adoption,Dog,18,Hybrid,White,Male,Neutered,2013,10,3,16,42
A675306,Has Name,Adoption,Dog,416,Hybrid,Black,Female,Neutered,2014,5,12,17,4
A676967,Has Name,Return_to_owner,Dog,728,Hybrid,Cream,Male,Neutered,2014,4,17,17,30
A681966,Has Name,Adoption,Dog,4,Hybrid,White,Female,Neutered,2014,8,13,16,31
A691797,Has Name,Transfer,Dog,260,Purebred,Red,Female,Intact,2014,11,13,18,59
A678588,Has Name,Adoption,Cat,27,Hybrid,Black,Male,Neutered,2014,10,8,14,14
A704416,No Name,Transfer,Cat,4,Hybrid,Black,Male,Intact,2015,6,4,18,15
A693924,No Name,Adoption,Cat,9,Hybrid,Seal,Female,Neutered,2014,12,20,17,7
A708709,No Name,Transfer,Cat,2,Hybrid,Orange,Male,Intact,2015,7,30,18,19
A715556,No Name,Transfer,Cat,13,Hybrid,Black,Female,Intact,2015,11,9,0,0
A635177,Has Name,Return_to_owner,Dog,468,Hybrid,Yellow,Female,Neutered,2015,9,12,15,40
A634369,Has Name,Adoption,Cat,260,Hybrid,Seal,Male,Neutered,2015,3,6,12,0
A705949,Has Name,Adoption,Dog,31,Hybrid,Black,Male,Neutered,2015,7,24,17,35
A670136,Has Name,Adoption,Dog,156,Hybrid,Gray,Female,Neutered,2014,1,4,17,49
A607075,Has Name,Return_to_owner,Dog,208,Purebred,White,Female,Neutered,2015,7,15,15,28
A710720,Has Name,Euthanasia,Dog,104,Hybrid,Tan,Female,Intact,2015,12,8,0,0
A691439,No Name,Transfer,Cat,36,Hybrid,Blue,Female,Unknown,2014,11,5,9,0
A716145,Has Name,Return_to_owner,Dog,104,Hybrid,Brown,Male,Neutered,2015,11,16,17,37
A718197,Has Name,Adoption,Dog,468,Hybrid,Black,Male,Neutered,2015,12,31,13,24
A693780,Has Name,Adoption,Cat,520,Hybrid,Calico,Female,Neutered,2014,12,22,18,5
A635866,Has Name,Transfer,Dog,468,Hybrid,Sable,Female,Neutered,2014,10,13,13,21
A714647,Has Name,Transfer,Dog,52,Purebred,Brown,Male,Intact,2015,10,28,14,41
A707816,No Name,Transfer,Cat,104,Hybrid,Brown,Female,Intact,2015,7,19,9,0
A679006,No Name,Transfer,Dog,260,Hybrid,Black,Male,Neutered,2014,5,21,12,15
A670869,Has Name,Return_to_owner,Dog,18,Hybrid,Black,Male,Neutered,2014,3,30,13,52
A627558,Has Name,Return_to_owner,Dog,208,Hybrid,Tricolor,Female,Neutered,2014,12,10,15,32
A707287,Has Name,Transfer,Cat,9,Hybrid,Tortie,Female,Neutered,2015,8,1,12,58
A693544,Has Name,Adoption,Dog,52,Hybrid,Red,Male,Neutered,2014,12,27,12,5
A666510,Has Name,Adoption,Cat,9,Hybrid,Black,Female,Neutered,2013,11,13,13,51
A720874,Has Name,Transfer,Dog,22,Hybrid,Black,Male,Intact,2016,2,16,19,8
A676731,Has Name,Adoption,Cat,13,Hybrid,Brown,Male,Neutered,2014,7,17,14,55
A719935,Has Name,Return_to_owner,Dog,52,Hybrid,Brown,Female,Neutered,2016,1,30,15,42
A688445,Has Name,Adoption,Dog,49,Hybrid,Brown,Male,Neutered,2015,7,22,14,26
A688450,Has Name,Adoption,Dog,312,Hybrid,Black,Male,Neutered,2014,10,12,19,2
A690197,Has Name,Adoption,Dog,13,Hybrid,Chocolate,Female,Neutered,2014,11,16,16,20
A679475,Has Name,Transfer,Dog,104,Hybrid,Blue,Male,Neutered,2014,7,2,17,36
A667432,Has Name,Return_to_owner,Cat,156,Hybrid,Brown,Male,Neutered,2013,11,26,12,47
A684956,Has Name,Adoption,Dog,13,Hybrid,White,Female,Intact,2014,8,8,17,18
A680217,Has Name,Transfer,Dog,364,Hybrid,White,Female,Neutered,2014,6,29,16,56
A687994,No Name,Transfer,Dog,52,Purebred,Tricolor,Female,Neutered,2014,9,17,17,34
A670249,Has Name,Transfer,Dog,104,Hybrid,White,Female,Intact,2014,1,10,15,25
A672823,Has Name,Adoption,Cat,9,Hybrid,Black,Male,Neutered,2014,3,25,10,54
A677730,No Name,Transfer,Cat,3,Hybrid,Blue,Female,Intact,2014,4,28,14,48
A668271,Has Name,Adoption,Dog,416,Hybrid,Tan,Male,Neutered,2013,12,5,18,28
A673313,Has Name,Adoption,Dog,52,Hybrid,Black,Male,Neutered,2014,5,9,18,20
A664975,Has Name,Adoption,Cat,9,Hybrid,Lynx,Female,Neutered,2013,11,17,12,10
A705879,Has Name,Adoption,Cat,9,Hybrid,Blue,Female,Neutered,2015,7,12,17,41
A704002,Has Name,Adoption,Dog,45,Hybrid,Yellow,Female,Neutered,2015,6,13,14,24
A699753,Has Name,Return_to_owner,Dog,22,Hybrid,Cream,Female,Neutered,2015,4,4,18,25
A653248,Has Name,Return_to_owner,Dog,49,Hybrid,Black,Female,Neutered,2014,3,11,18,39
A688086,Has Name,Transfer,Cat,104,Hybrid,Black,Female,Intact,2014,9,19,14,20
A696599,No Name,Transfer,Cat,104,Hybrid,Brown,Female,Unknown,2015,2,9,9,0
A707572,Has Name,Return_to_owner,Dog,52,Hybrid,Tricolor,Male,Intact,2015,7,18,13,21
A717604,Has Name,Adoption,Dog,104,Hybrid,White,Female,Neutered,2015,12,17,18,7
A718930,Has Name,Transfer,Dog,156,Hybrid,Tricolor,Male,Neutered,2016,2,11,11,27
A686634,Has Name,Adoption,Dog,18,Hybrid,Yellow,Female,Neutered,2014,8,28,17,21
A680608,No Name,Euthanasia,Cat,4,Hybrid,Brown,Female,Unknown,2014,6,4,19,18
A673510,No Name,Transfer,Cat,52,Hybrid,Torbie,Female,Intact,2014,2,26,15,5
A683034,Has Name,Adoption,Dog,520,Hybrid,Tricolor,Female,Neutered,2014,12,14,11,40
A678952,Has Name,Transfer,Cat,156,Hybrid,Cream,Male,Neutered,2014,6,10,13,25
A680525,Has Name,Transfer,Dog,156,Hybrid,Tricolor,Female,Neutered,2014,9,22,12,16
A667915,Has Name,Adoption,Cat,13,Hybrid,Brown,Male,Intact,2013,12,24,13,23
A673706,Has Name,Adoption,Dog,104,Hybrid,Black,Female,Neutered,2014,3,5,18,28
A701313,Has Name,Return_to_owner,Dog,416,Hybrid,Brown,Male,Neutered,2015,5,5,0,0
A710303,Has Name,Return_to_owner,Dog,676,Hybrid,Tan,Female,Neutered,2015,8,21,18,41
A695081,No Name,Adoption,Cat,18,Hybrid,Black,Female,Neutered,2015,1,12,19,1
A662757,Has Name,Adoption,Cat,9,Hybrid,Brown,Female,Neutered,2013,10,27,11,26
A708474,Has Name,Return_to_owner,Dog,260,Hybrid,Silver,Female,Neutered,2015,7,28,17,46
A658288,No Name,Died,Cat,13,Purebred,Blue,Male,Intact,2013,10,27,14,24
A695615,Has Name,Return_to_owner,Dog,36,Hybrid,Sable,Male,Neutered,2015,1,19,13,22
A668433,Has Name,Euthanasia,Dog,104,Hybrid,Red,Male,Intact,2013,12,10,14,18
A702723,Has Name,Adoption,Dog,520,Purebred,Black,Male,Neutered,2015,7,21,19,17
A697031,No Name,Adoption,Dog,18,Hybrid,Black,Male,Neutered,2015,2,20,17,52
A689066,No Name,Transfer,Dog,4,Hybrid,Blue,Female,Intact,2014,9,29,13,8
A676116,Has Name,Transfer,Cat,52,Hybrid,Brown,Female,Neutered,2014,4,14,16,22
A683270,Has Name,Adoption,Cat,9,Hybrid,Lynx,Male,Intact,2014,7,12,14,1
A680933,Has Name,Adoption,Cat,208,Hybrid,Torbie,Female,Neutered,2014,8,5,17,4
A687017,No Name,Transfer,Cat,18,Hybrid,Orange,Female,Intact,2014,8,31,9,0
A686556,Has Name,Transfer,Cat,416,Hybrid,Black,Male,Neutered,2014,12,10,15,21
A714873,No Name,Euthanasia,Cat,9,Hybrid,Brown,Female,Intact,2015,11,5,18,24
A699213,Has Name,Return_to_owner,Dog,13,Hybrid,Black,Male,Neutered,2015,3,26,17,13
A691651,Has Name,Adoption,Cat,9,Hybrid,Calico,Female,Neutered,2014,11,29,17,54
A693914,Has Name,Return_to_owner,Dog,104,Hybrid,White,Female,Intact,2014,12,27,11,9
A706322,No Name,Transfer,Cat,3,Hybrid,Brown,Male,Intact,2015,6,27,16,31
A666867,Has Name,Adoption,Cat,52,Hybrid,Brown,Male,Neutered,2013,12,4,13,28
A668103,Has Name,Return_to_owner,Dog,364,Hybrid,Red,Male,Neutered,2014,7,5,17,41
A677711,No Name,Transfer,Cat,52,Hybrid,Tortie,Female,Intact,2014,4,29,15,25
A674405,Has Name,Adoption,Dog,52,Hybrid,Black,Male,Neutered,2014,4,5,15,15
A721113,No Name,Transfer,Cat,52,Hybrid,Black,Female,Intact,2016,2,21,18,22
A668269,No Name,Return_to_owner,Dog,104,Hybrid,Black,Male,Neutered,2013,12,1,14,58
A547350,Has Name,Transfer,Dog,312,Hybrid,Yellow,Male,Neutered,2014,5,26,11,9
A682745,Has Name,Transfer,Cat,45,Hybrid,Torbie,Female,Intact,2014,7,18,12,56
A697259,Has Name,Return_to_owner,Dog,208,Hybrid,Black,Male,Intact,2015,2,20,17,42
A682875,No Name,Adoption,Dog,104,Hybrid,Tricolor,Female,Neutered,2014,7,20,13,54
A677394,Has Name,Adoption,Dog,45,Hybrid,Black,Female,Neutered,2014,4,29,17,24
A692234,No Name,Euthanasia,Cat,4,Hybrid,Brown,Female,Intact,2014,11,17,11,52
A705030,No Name,Transfer,Cat,9,Hybrid,Black,Male,Intact,2015,6,13,9,0
A685215,Has Name,Adoption,Cat,4,Hybrid,Brown,Male,Neutered,2014,8,26,17,36
A679576,No Name,Transfer,Cat,104,Hybrid,Black,Male,Intact,2014,5,24,17,33
A684071,No Name,Adoption,Dog,52,Hybrid,Tan,Female,Neutered,2014,7,22,18,47
A681819,Has Name,Transfer,Dog,52,Purebred,Black,Female,Neutered,2015,7,5,11,19
A710669,Has Name,Adoption,Dog,27,Hybrid,Black,Female,Neutered,2015,8,31,17,10
A678785,No Name,Adoption,Cat,9,Hybrid,Black,Female,Neutered,2014,6,17,13,39
A706304,Has Name,Transfer,Cat,9,Hybrid,Orange,Male,Intact,2015,7,6,0,0
A690329,No Name,Adoption,Dog,156,Hybrid,Gray,Male,Neutered,2014,10,22,17,22
A713623,Has Name,Adoption,Dog,52,Hybrid,Tan,Female,Neutered,2015,10,13,18,1
A677093,Has Name,Adoption,Cat,9,Purebred,Cream,Male,Neutered,2014,6,17,18,53
A720502,No Name,Transfer,Cat,52,Hybrid,Black,Male,Intact,2016,2,10,18,49
A702330,No Name,Transfer,Cat,0,Hybrid,White,Female,Unknown,2015,5,12,15,6
A678048,No Name,Transfer,Cat,3,Hybrid,Torbie,Female,Intact,2014,5,3,16,15
A668238,Has Name,Adoption,Dog,52,Hybrid,White,Male,Intact,2013,11,30,17,57
A676672,Has Name,Adoption,Cat,9,Hybrid,White,Female,Neutered,2014,5,5,17,58
A707571,Has Name,Transfer,Cat,104,Hybrid,Brown,Male,Neutered,2015,8,3,0,0
A614972,Has Name,Adoption,Dog,468,Hybrid,Brown,Male,Neutered,2015,8,19,14,21
A719098,No Name,Transfer,Cat,208,Hybrid,Orange,Male,Neutered,2016,1,20,18,58
A686928,No Name,Adoption,Dog,9,Purebred,White,Female,Neutered,2014,9,2,17,1
A669902,Has Name,Adoption,Dog,104,Hybrid,Black,Male,Neutered,2014,6,9,18,12
A687062,Has Name,Adoption,Cat,9,Hybrid,Cream,Male,Neutered,2014,10,4,18,54
A697185,Has Name,Adoption,Dog,52,Hybrid,Red,Male,Neutered,2015,4,5,15,22
A693929,Has Name,Transfer,Cat,416,Hybrid,Blue,Male,Neutered,2014,12,23,14,55
A667201,Has Name,Adoption,Cat,104,Hybrid,Orange,Female,Neutered,2016,1,16,19,24
A678850,Has Name,Adoption,Dog,22,Hybrid,Tan,Female,Neutered,2014,5,19,19,20
A712003,Has Name,Adoption,Dog,156,Hybrid,Black,Female,Neutered,2015,9,21,17,55
A671289,No Name,Euthanasia,Cat,104,Hybrid,Orange,Male,Intact,2014,1,22,12,6
A696051,Has Name,Adoption,Dog,156,Hybrid,Tan,Male,Neutered,2015,2,2,12,7
A716029,No Name,Transfer,Cat,45,Hybrid,Brown,Male,Intact,2015,11,17,19,6
A676699,No Name,Adoption,Dog,208,Hybrid,Tan,Male,Neutered,2014,4,19,12,32
A704696,Has Name,Return_to_owner,Dog,156,Hybrid,Black,Male,Intact,2015,6,12,12,51
A706984,Has Name,Transfer,Cat,18,Hybrid,Brown,Male,Neutered,2015,7,20,14,56
A689765,Has Name,Adoption,Cat,9,Hybrid,Brown,Male,Neutered,2014,10,19,13,52
A715153,No Name,Transfer,Cat,2,Hybrid,Orange,Male,Intact,2015,11,1,13,43
A702771,Has Name,Return_to_owner,Cat,156,Hybrid,Torbie,Female,Neutered,2015,5,19,13,37
A712737,Has Name,Return_to_owner,Dog,52,Hybrid,Sable,Male,Neutered,2015,10,4,18,19
A690218,No Name,Transfer,Dog,104,Hybrid,Brown,Female,Intact,2014,10,24,11,37
A687743,Has Name,Return_to_owner,Dog,156,Purebred,Cream,Female,Neutered,2014,9,20,11,10
A670660,Has Name,Adoption,Dog,156,Hybrid,Brown,Male,Neutered,2014,7,18,11,39
A705440,Has Name,Return_to_owner,Dog,104,Hybrid,White,Male,Neutered,2015,6,18,18,35
A706886,Has Name,Adoption,Dog,13,Hybrid,Buff,Male,Neutered,2015,7,8,18,45
A664612,No Name,Transfer,Cat,104,Hybrid,Black,Female,Intact,2013,10,6,17,48
A675483,No Name,Adoption,Dog,156,Hybrid,White,Male,Neutered,2014,4,3,18,33
A699170,No Name,Transfer,Cat,364,Hybrid,Black,Male,Neutered,2015,3,24,9,0
A678811,Has Name,Adoption,Cat,312,Hybrid,Black,Female,Neutered,2014,5,26,18,4
A695362,Has Name,Transfer,Cat,312,Hybrid,Tortie,Female,Neutered,2015,1,21,15,48
A706577,No Name,Euthanasia,Dog,468,Hybrid,Black,Female,Intact,2015,7,4,13,58
A690760,Has Name,Adoption,Dog,104,Hybrid,White,Female,Neutered,2014,10,27,18,26
A688316,No Name,Euthanasia,Cat,2,Hybrid,Brown,Male,Intact,2014,9,18,14,57
A700164,Has Name,Adoption,Dog,104,Hybrid,Chocolate,Female,Neutered,2015,4,30,11,40
A683088,Has Name,Return_to_owner,Dog,624,Hybrid,Black,Female,Neutered,2014,7,7,18,13
A689861,Has Name,Return_to_owner,Dog,416,Hybrid,Chocolate,Male,Neutered,2014,10,15,16,52
A703417,Has Name,Return_to_owner,Dog,104,Hybrid,Black,Male,Neutered,2015,5,26,16,59
A680386,Has Name,Transfer,Dog,468,Hybrid,White,Male,Neutered,2014,6,15,15,50
A673841,No Name,Transfer,Cat,13,Hybrid,Black,Male,Intact,2014,3,4,14,6
A706553,Has Name,Euthanasia,Dog,36,Hybrid,White,Female,Intact,2015,7,1,14,4
A696346,Has Name,Transfer,Dog,156,Hybrid,White,Female,Intact,2015,2,9,0,0
A720109,No Name,Euthanasia,Dog,9,Hybrid,Tricolor,Female,Intact,2016,2,18,10,40
A680948,No Name,Adoption,Dog,52,Hybrid,Brown,Female,Neutered,2014,6,16,11,22
A696603,Has Name,Adoption,Dog,104,Hybrid,Black,Female,Neutered,2015,2,14,18,8
A674320,Has Name,Adoption,Cat,156,Hybrid,Torbie,Female,Neutered,2014,7,13,18,52
A716882,No Name,Adoption,Cat,22,Hybrid,Seal,Male,Neutered,2015,11,29,18,45
A693746,Has Name,Adoption,Cat,104,Hybrid,Brown,Female,Neutered,2014,12,23,13,38
A705387,Has Name,Adoption,Dog,22,Hybrid,Tan,Male,Neutered,2015,6,24,14,0
A684498,Has Name,Adoption,Dog,52,Hybrid,Black,Male,Neutered,2014,8,7,17,55
A712367,Has Name,Adoption,Cat,156,Hybrid,Calico,Female,Neutered,2015,10,16,16,21
